,Source Account,Text,Date,Compound,Positive,Neutral,Negative,Tweet Count
441,nytimes,RT @NYTScience: LOOK AT THEM GO https://t.co/TyOrTMHlvV https://t.co/7lKUAvJ7Gv,Sat May 30 19:33:42 +0000 2020,0.0,0.0,1.0,0.0,42
442,nytimes,"President Trump made a renewed threat of violence against protesters on Saturday, tweeting that the Secret Service… https://t.co/048nL1r1cM",Sat May 30 19:30:10 +0000 2020,-0.8555,0.0,0.615,0.385,43
443,nytimes,"Bob Behnken and Doug Hurley have launched aboard a SpaceX rocket on their way to orbit. Follow along live:
https://t.co/UOMPWPDc7Y",Sat May 30 19:27:06 +0000 2020,0.1531,0.126,0.874,0.0,44
444,nytimes,This is the first time since the retirement of the NASA space shuttles in July 2011 that astronauts are scheduled t… https://t.co/jPjuh1vTiq,Sat May 30 19:22:38 +0000 2020,0.0,0.0,1.0,0.0,45
445,nytimes,"Breaking News: NASA’s astronauts, aboard SpaceX’s Crew Dragon capsule, are set to launch into orbit after a weather… https://t.co/oYH43uk45X",Sat May 30 19:11:14 +0000 2020,0.0258,0.058,0.942,0.0,46
446,nytimes,None of President Trump's recent predecessors have responded to police brutality protests the way he has: by issuin… https://t.co/nXLhXzZNrF,Sat May 30 19:00:06 +0000 2020,-0.7096,0.0,0.742,0.258,47
447,nytimes,"RT @tripgabriel: As Barr vows to investigate George Floyd’s death, there is much skepticism: Barr has said cities that criticize cops may n…",Sat May 30 18:28:28 +0000 2020,-0.8176,0.0,0.702,0.298,48
448,nytimes,Follow @PatrickKingsley for more snapshots of their journey across a reopening continent. You can read all of the d… https://t.co/ZlM4IggNlD,Sat May 30 18:13:39 +0000 2020,0.0,0.0,1.0,0.0,49
449,nytimes,"And in Geneva, one of the world's richest cities, nearly 3,000 people lined up to receive food at an ice-hockey sta… https://t.co/jJG3VIlQxU",Sat May 30 18:04:53 +0000 2020,0.5267,0.139,0.861,0.0,50
450,nytimes,"In Berlin, the Michelin-starred restaurant Pauly Saal scrambled to reopen within 24 hours after authorities suddenl… https://t.co/NG8PaVvDjU",Sat May 30 17:58:46 +0000 2020,0.0,0.0,1.0,0.0,51
451,nytimes,"Just 3 months ago, you might have driven from the Czech Republic into Germany without realizing exactly where the b… https://t.co/mnqjyTYwzL",Sat May 30 17:57:53 +0000 2020,0.0,0.0,1.0,0.0,52
452,nytimes,Europe is gradually reopening in fits and starts. Our correspondent @patrickkingsley and photojournalist Laetitia V… https://t.co/sGvzLmOQxi,Sat May 30 17:57:12 +0000 2020,0.0,0.0,1.0,0.0,53
453,nytimes,"Minnesota Gov. Tim Walz said he's activating all of the state's available National Guard troops — up to 13,200 — in… https://t.co/oNyOxoMgDw",Sat May 30 17:45:46 +0000 2020,0.0,0.0,1.0,0.0,54
454,nytimes,President Jair Bolsonaro has taken an increasingly belligerent stance toward an array of criminal and legislative i… https://t.co/Bx4bhSXZoT,Sat May 30 17:30:11 +0000 2020,-0.5267,0.0,0.833,0.167,55
455,nytimes,"“George Floyd was begging, saying he couldn’t breathe, saying please, please,” Jeanine Pirro said on Fox &amp; Friends.… https://t.co/i7Bqm22zqy",Sat May 30 17:00:14 +0000 2020,0.3182,0.113,0.887,0.0,56
456,nytimes,"""We know that Central Park itself is built on land formerly owned by a free black community,"" said Taja-Nia Y. Hend… https://t.co/KhsAgeHOCp",Sat May 30 16:38:24 +0000 2020,0.5106,0.136,0.864,0.0,57
457,nytimes,"Escalating violence and destruction on Friday night in Minneapolis has raised concerns about the sprawling, decentr… https://t.co/TN9paAjgzu",Sat May 30 15:36:17 +0000 2020,-0.8316,0.0,0.658,0.342,58
458,nytimes,More than 140 years after Thomas Edison and his assistants conducted their first successful experiments with a carb… https://t.co/NOMFjR8Qdk,Sat May 30 15:30:13 +0000 2020,0.5859,0.174,0.826,0.0,59
459,nytimes,"This is what protests in Minneapolis looked like on Friday, the fourth night of escalating unrest. Watch the full v… https://t.co/Ne1i0iac7n",Sat May 30 14:57:13 +0000 2020,0.1531,0.107,0.812,0.081,60
460,nytimes,"For families balancing professional and economic pressures with health concerns, the idea of re-enrolling in center… https://t.co/RBU7eknDz5",Sat May 30 14:30:07 +0000 2020,-0.3182,0.0,0.874,0.126,61
461,nytimes,"RT @vwang3: Hong Kong's protest movement is facing its greatest test yet, but rather than feeling hope and defiance, many protesters say th…",Sat May 30 14:16:53 +0000 2020,0.6542,0.273,0.599,0.128,62
462,nytimes,"Breaking News: At the behest of President Trump, the Army has been told to ready military police units for possible… https://t.co/jcJaKm9syv",Sat May 30 14:13:06 +0000 2020,0.3612,0.111,0.889,0.0,63
463,nytimes,Jack Dorsey had been up late on Thursday night speaking with executives when they were interrupted by President Tru… https://t.co/fBhglggOcO,Sat May 30 13:40:04 +0000 2020,-0.296,0.0,0.896,0.104,64
464,nytimes,Thousands of protesters stormed the perimeter of the Barclays Center in Brooklyn on Friday. Videos from neighborhoo… https://t.co/fcI3g2UNHi,Sat May 30 13:20:01 +0000 2020,-0.2263,0.0,0.899,0.101,65
465,nytimes,"“Where could we safely raise a family?” Imani Bashir and her husband asked. “Although we weren’t quite sure, we kne… https://t.co/I140fiONY2",Sat May 30 13:00:06 +0000 2020,0.6997,0.234,0.766,0.0,66
466,nytimes,"Minnesota Gov. Tim Walz said police and the National Guard were overwhelmed by ""absolute chaos"" in Minneapolis on F… https://t.co/TY78I9gzHH",Sat May 30 12:32:17 +0000 2020,-0.5423,0.052,0.786,0.162,67
467,nytimes,"RT @alanfeuer: After two months of suffering, social distance and economic hardship, New York City is poised--like much of the rest of the…",Sat May 30 12:30:04 +0000 2020,-0.6597,0.0,0.795,0.205,68
468,nytimes,"Health experts told @NYTParenting about respectful ways to approach conversations with vaccine-hesitant friends, co… https://t.co/zNnSGUtuBp",Sat May 30 12:00:05 +0000 2020,0.7269,0.319,0.681,0.0,69
469,nytimes,"""Americans typically expect their president to be not just an enforcer but also a unifier and a healer, roles that… https://t.co/reTleP1Oc7",Sat May 30 11:30:09 +0000 2020,0.0,0.0,1.0,0.0,70
470,nytimes,"Try out this delicious way to deal with hard, unripe peaches
https://t.co/GW71LFUVf2",Sat May 30 11:00:05 +0000 2020,0.6092,0.277,0.634,0.089,71
471,nytimes,"RT @jmartNYT: New: The most revealing part of @JoeBiden speech was what he did not say.  

With @katieglueck on Biden’s challenge to white…",Sat May 30 10:30:05 +0000 2020,0.0772,0.056,0.944,0.0,72
472,nytimes,"11 new books recommended by critics and editors at The New York Times
https://t.co/cvGQmrsFKQ",Sat May 30 09:30:09 +0000 2020,-0.1027,0.113,0.75,0.138,73
473,nytimes,"RT @nytimesworld: For one bird-watcher in London, there is something symbolic about watching them fly while humans are in lockdown. “They r…",Sat May 30 08:30:06 +0000 2020,0.0,0.0,1.0,0.0,74
474,nytimes,"RT @NYTSports: When Denmark’s top league returned from its pandemic suspension, one club decided the best way to keep its socially distant…",Sat May 30 07:30:09 +0000 2020,0.7184,0.231,0.769,0.0,75
475,nytimes,"RT @NYTScience: The highest risk of the coronavirus is in crowded indoor spaces with poor ventilation. ""“Even the smallest breeze will do s…",Sat May 30 06:30:12 +0000 2020,-0.6369,0.0,0.802,0.198,76
476,nytimes,"RT @nytopinion: ""In this pandemic, they're making me choose between my life or a customer's order,"" says Jordan Flowers, an @Amazon warehou…",Sat May 30 05:30:06 +0000 2020,0.1779,0.075,0.925,0.0,77
477,nytimes,"Breaking News: The Supreme Court, in a 5-4 decision, rejected a California church’s challenge to pandemic restricti… https://t.co/HLX9AwlYqz",Sat May 30 05:03:01 +0000 2020,0.1531,0.211,0.647,0.142,78
478,nytimes,"RT @adamliptak: BREAKING: Supreme Court, splitting 5-4, rejects challenge from California church to public gathering restrictions.  Roberts…",Sat May 30 04:46:04 +0000 2020,0.1779,0.222,0.633,0.145,79
479,nytimes,"Mayor Keisha Lance Bottoms said when she saw George Floyd die, “I hurt like a mother would hurt.”

But she said the… https://t.co/aLrKVh5Zgj",Sat May 30 04:30:09 +0000 2020,-0.4404,0.066,0.758,0.176,80
480,nytimes,RT @carolrosenberg: The Trump administration is coming under increasing pressure to find ways to let the most isolated prisoners at Guantan…,Sat May 30 04:00:07 +0000 2020,-0.8111,0.0,0.683,0.317,81
481,nytimes,"—Minneapolis is under a night curfew as the National Guard roams the streets
—Police cars and a CNN sign outside th… https://t.co/HIyUaGPp8q",Sat May 30 03:44:02 +0000 2020,0.0,0.0,1.0,0.0,82
482,nytimes,RT @adamgoldmanNYT: Flynn has said he does not remember talking in late 2016 with the Russian ambassador about sanctions. But the transcrip…,Sat May 30 03:20:04 +0000 2020,0.0,0.0,1.0,0.0,83
483,nytimes,A civil rights lawyer representing George Floyd’s family released a statement calling the arrest of Derek Chauvin “… https://t.co/F4DE26HkKl,Sat May 30 03:00:05 +0000 2020,-0.34,0.0,0.882,0.118,84
484,nytimes,RT @marclacey: We have a large team of ⁦@NYTNational⁩ journalists on duty tonight tracking developments on the streets. Follow them here: h…,Sat May 30 02:51:01 +0000 2020,0.0,0.0,1.0,0.0,85
485,nytimes,Follow our live coverage of the protests across the U.S. https://t.co/YiRjfD3KUK https://t.co/OTILX59sQt,Sat May 30 02:41:59 +0000 2020,-0.2263,0.0,0.853,0.147,86
486,nytimes,"RT @emilymbadger: The Justice Department said today it will investigate George Floyd’s death. 

The same Justice Department has generally w…",Sat May 30 02:20:01 +0000 2020,0.4404,0.245,0.614,0.141,87
487,nytimes,President Trump said on Friday that the U.S. would terminate its relationship with the World Health Organization https://t.co/je68Rnbx76,Sat May 30 02:00:09 +0000 2020,0.0,0.0,1.0,0.0,88
488,nytimes,"New York City is poised to start reopening in slightly more than a week, setting the stage for a slow and tentative… https://t.co/BBeMA7plbw",Sat May 30 01:40:04 +0000 2020,0.25,0.083,0.917,0.0,89
489,nytimes,"RT @abscribe: Before their fatal encounter, George Floyd and Derek Chauvin worked at the same nightclub. Their paths crossed a final time i…",Sat May 30 01:20:01 +0000 2020,-0.5423,0.0,0.863,0.137,90
490,nytimes,"By staying on the sidelines as Twitter does battle with President Trump and his allies, Mark Zuckerberg could gain… https://t.co/FwSQ81zmVb",Sat May 30 01:00:05 +0000 2020,-0.3818,0.0,0.88,0.12,91
491,nytimes,Evening Briefing: Here's what you need to know at the end of the day https://t.co/3fG7f9A2XR,Sat May 30 00:40:06 +0000 2020,0.0,0.0,1.0,0.0,92
492,nytimes,"RT @AsteadWesley: NEW: I went to the first post-pandemic event of the South Carolina GOP. No masks, no distancing, and frankly -- no worrie…",Sat May 30 00:20:04 +0000 2020,-0.3637,0.069,0.77,0.161,93
493,nytimes,Our videographers captured the scene outside the Third Precinct in Minneapolis on Thursday night https://t.co/paYf3pguHN,Sat May 30 00:00:05 +0000 2020,0.0,0.0,1.0,0.0,94
494,nytimes,RT @nytgraphics: The number of people dying from the coronavirus in the U.S. far exceeds the number of people who would be expected to die…,Fri May 29 23:30:07 +0000 2020,0.1531,0.102,0.898,0.0,95
495,nytimes,Breaking News: Students seeking loan forgiveness may have a tougher time: President Trump vetoed a bipartisan resol… https://t.co/EnLynAFJmh,Fri May 29 23:10:04 +0000 2020,0.4215,0.192,0.808,0.0,96
496,nytimes,"“We grew up in a traumatic police state, so I am familiar with this type of situation,” Ruhel Islam of the Gandhi M… https://t.co/yWNVQ16RFZ",Fri May 29 22:50:05 +0000 2020,-0.5719,0.0,0.861,0.139,97
497,nytimes,"RT @MikeIsaac: Twitter and Facebook have the same basic policies around voter suppression and incitement to violence, and trump posted the…",Fri May 29 22:40:03 +0000 2020,-0.6249,0.0,0.83,0.17,98
498,nytimes,"Read the full complaint: 
https://t.co/3ESoiKGGob",Fri May 29 22:28:27 +0000 2020,-0.296,0.0,0.645,0.355,99
499,nytimes,"""The defendant had his knee on Mr. Floyd’s neck for 8 minutes and 46 seconds in total,"" the criminal complaint agai… https://t.co/Pg8oP2lNsL",Fri May 29 22:28:07 +0000 2020,-0.7304,0.0,0.765,0.235,100
