,Source Account,Text,Date,Compound,Positive,Neutral,Negative,Tweet Count
447,nytimes,"China's leader, Xi Jinping, is trying to press an offensive over Hong Kong at a time of global crisis when China is… https://t.co/xqtPrR8cDC",Fri May 22 16:40:04 +0000 2020,-0.7964,0.0,0.747,0.253,48
448,nytimes,"Jerry Sloan, the former Utah Jazz coach, has died at age 78. He was one of the winningest coaches in NBA history.
https://t.co/WDYqS0tJvO",Fri May 22 16:35:05 +0000 2020,-0.5574,0.0,0.859,0.141,49
449,nytimes,"SomeBODY tucked a verse about climate change into their song “All Star” in 1999. (That somebody was Smash Mouth, an… https://t.co/AQMkZmeRCe",Fri May 22 16:30:06 +0000 2020,0.0,0.0,1.0,0.0,50
450,nytimes,"RT @danielle_ivory: Here are two powerful graphics that help tell the story of the racial divide in US nursing homes. 

We found neighborho…",Fri May 22 16:10:01 +0000 2020,0.6705,0.208,0.792,0.0,51
451,nytimes,"""It’s like chasing a high.""

Trichotillomania is a type of impulse control disorder which causes people to pull the… https://t.co/sV2adTT5oD",Fri May 22 16:00:13 +0000 2020,-0.0516,0.108,0.776,0.116,52
452,nytimes,Coronavirus patients who received the anti-malaria drugs promoted by President Trump were more likely to have abnor… https://t.co/5xZJfu4Exz,Fri May 22 15:51:03 +0000 2020,0.4215,0.141,0.859,0.0,53
453,nytimes,"As Memorial Day weekend begins, cooped-up Americans are eager for social interaction and fun. Yet public health off… https://t.co/k8rW2HLBi3",Fri May 22 15:40:03 +0000 2020,0.7003,0.254,0.746,0.0,54
454,nytimes,"In Opinion

""The Chinese Communist Party is ambitious, and it is impatient. It doesn’t just want to control Hong Ko… https://t.co/m1RR3b3v67",Fri May 22 15:20:04 +0000 2020,0.5994,0.27,0.646,0.084,55
455,nytimes,Joe Biden said on Friday that black voters torn between voting for him or President Trump “ain’t black.” His commen… https://t.co/X15SP8tPi2,Fri May 22 15:07:23 +0000 2020,-0.25,0.0,0.909,0.091,56
456,nytimes,"Bernice Silver, known as the Queen of Potpourri, for her fast-and-furious storytelling form and a beloved figure in… https://t.co/lRelT50b7w",Fri May 22 15:00:17 +0000 2020,0.5106,0.155,0.845,0.0,57
457,nytimes,"As global temperatures have climbed, so have mentions of climate change in popular songs. Listen to 10 songs that l… https://t.co/dUH10Z9olU",Fri May 22 14:50:06 +0000 2020,0.4215,0.123,0.877,0.0,58
458,nytimes,"Should machines ever be truly allowed to make decisions on their own? For years, some researchers have said, ""No.""… https://t.co/OwpDwRLyke",Fri May 22 14:40:08 +0000 2020,0.4404,0.132,0.868,0.0,59
459,nytimes,"""I miss the applause, the tent, the colors of the lights. Everything is missing.""

One of Italy’s famous family-own… https://t.co/UNR6HLJgpT",Fri May 22 14:20:03 +0000 2020,0.0,0.119,0.72,0.161,60
460,nytimes,"Hazel Ying Lee and Maggie Gee never met, but as the only 2 Chinese-American women pilots during World War II, their… https://t.co/QNsxlCcUKB",Fri May 22 14:00:17 +0000 2020,-0.7469,0.0,0.797,0.203,61
461,nytimes,"RT @KassieBracken: As a kid, I spent summers with my grandmother in the Rockaways — still have family there. As N.Y.C. Covid cases grew, I…",Fri May 22 13:47:38 +0000 2020,0.0,0.0,1.0,0.0,62
462,nytimes,"Wilson Jerman, who served 11 U.S. presidents as a cleaner, butler and elevator operator, died on Saturday in Virgin… https://t.co/EShm2CGEP0",Fri May 22 13:40:05 +0000 2020,-0.4404,0.073,0.773,0.155,63
463,nytimes,"With an assist from the king, Malaysian politicians from the old government are back in power in a new coalition. M… https://t.co/ILKZFg5jN7",Fri May 22 13:20:05 +0000 2020,0.0,0.0,1.0,0.0,64
464,nytimes,"In Opinion

“The public square is thick today with augurs and prophets,” writes Mark Lilla. “But the post-Covid fut… https://t.co/XYjDg2PFBb",Fri May 22 13:00:12 +0000 2020,0.0,0.0,1.0,0.0,65
465,nytimes,"With Joe Biden actively considering Elizabeth Warren to be his running mate, their ideological differences — and wh… https://t.co/BTnsexWO2I",Fri May 22 12:40:05 +0000 2020,0.3182,0.113,0.887,0.0,66
466,nytimes,"Since the coronavirus pandemic began, tensions have repeatedly flared over whether too many New York City residents… https://t.co/JcFIoQywCe",Fri May 22 12:20:08 +0000 2020,-0.4019,0.0,0.863,0.137,67
467,nytimes,A son of the Saudi writer Jamal Khashoggi said that he and his siblings had forgiven the men who killed their fathe… https://t.co/PDJBQEEWH0,Fri May 22 12:00:06 +0000 2020,-0.4404,0.093,0.747,0.16,68
468,nytimes,"For today, May 22, here’s how to follow the latest on the coronavirus outbreak. 

🌎 Live updates from around the wo… https://t.co/MAt1LBQS36",Fri May 22 11:53:50 +0000 2020,0.0,0.0,1.0,0.0,69
469,nytimes,"""Most of us are quiet enough to hear the gentle voice.”

In Quaker worship, members sit together in silence, waitin… https://t.co/3L0jO0evSs",Fri May 22 11:45:03 +0000 2020,0.6249,0.212,0.788,0.0,70
470,nytimes,"A Mississippi church that defied coronavirus restrictions has burned to the ground. 

Graffiti at the scene that re… https://t.co/TFwfs4ePjt",Fri May 22 11:33:04 +0000 2020,0.0,0.0,1.0,0.0,71
471,nytimes,The Tokyo Olympic Games will happen in July and August of 2021 or they will not happen at all. A spokesman for the… https://t.co/rcKLeBHwBy,Fri May 22 11:30:09 +0000 2020,0.0,0.0,1.0,0.0,72
472,nytimes,"RT @ditzkoff: My profile of Steve Carell and the making of his Netflix series Space Force, his first comedy show since The Office. What his…",Fri May 22 11:19:26 +0000 2020,0.3612,0.094,0.906,0.0,73
473,nytimes,Breaking News: A Pakistan International Airlines plane with at least 91 people aboard crashed in a residential area… https://t.co/qdw62rN2MS,Fri May 22 11:08:12 +0000 2020,0.0258,0.058,0.942,0.0,74
474,nytimes,RT @jimrutenberg: NEW: Questions about Tara Reade’s education credentials cause attorneys to review her work as expert witnesses in domesti…,Fri May 22 11:00:13 +0000 2020,0.0,0.0,1.0,0.0,75
475,nytimes,"Asian markets overall fell on Friday, with Hong Kong’s drop outpacing others, on coronavirus worries and the prospe… https://t.co/pcuE6RvsSi",Fri May 22 10:40:03 +0000 2020,-0.5994,0.0,0.776,0.224,76
476,nytimes,A U.K. police watchdog said it would not conduct a criminal inquiry into Boris Johnson over claims that as London's… https://t.co/e4sALrp17A,Fri May 22 10:20:06 +0000 2020,0.4168,0.122,0.878,0.0,77
477,nytimes,Saudi officials trying to pressure a former top intelligence official to return to Saudi Arabia have arrested sever… https://t.co/1LJmfzDzHz,Fri May 22 10:00:07 +0000 2020,-0.1027,0.194,0.595,0.21,78
478,nytimes,"The Chinese government unveiled a plan to take a stronger, more direct hand in Hong Kong’s affairs. For many pro-de… https://t.co/TrTcLKZvDB",Fri May 22 09:40:04 +0000 2020,0.7251,0.242,0.758,0.0,79
479,nytimes,"In Opinion

Sonia Faleiro writes: The British government has sent out a clear message: ""The work of ethnic minoriti… https://t.co/lXZfgF3iq8",Fri May 22 09:20:05 +0000 2020,0.3818,0.12,0.88,0.0,80
480,nytimes,"Nita Pippins moved to New York to care for her dyings on. Instead of returning home, she dedicated herself to AIDS… https://t.co/rG0pn5Kvvy",Fri May 22 09:00:18 +0000 2020,0.7351,0.237,0.763,0.0,81
481,nytimes,"On Thursday, China proposed security laws that could effectively subvert Hong Kong’s remaining freedoms and bring i… https://t.co/m8wabQlJZr",Fri May 22 08:40:05 +0000 2020,0.7579,0.333,0.667,0.0,82
482,nytimes,"“You can make money no matter if the price rises or falls,” said an ad for Bank of China's crude oil investment pro… https://t.co/i8VBLCPXxU",Fri May 22 08:20:07 +0000 2020,-0.5823,0.0,0.822,0.178,83
483,nytimes,"RT @salmanmasood: In parts of India and Pakistan, conditions during the hotter months could make the virus less than half as likely to infe…",Fri May 22 08:10:01 +0000 2020,0.0,0.0,1.0,0.0,84
484,nytimes,"Earlier this month, Samy Kamkar shared his latest creation on Twitter: chocolate that shimmers like a rainbow. https://t.co/zPWRo8OKS4",Fri May 22 08:00:06 +0000 2020,0.7184,0.318,0.682,0.0,85
485,nytimes,"Gui Khury owned a skateboard before he was even born. This month, the 11-year-old became the first skateboarder to… https://t.co/DjQrCKsKZj",Fri May 22 07:50:03 +0000 2020,0.0,0.0,1.0,0.0,86
486,nytimes,"RT @BellaKwai: Beer with Bella is back! Our latest guest is former prime minister Malcolm Turnbull who spills some tea on Trump, the ""terro…",Fri May 22 07:40:03 +0000 2020,0.0,0.0,1.0,0.0,87
487,nytimes,RT @motokorich: The Tokyo Games will happen in July and August of 2021 or they will not happen at all. With @mattfutterman https://t.co/rY2…,Fri May 22 07:30:07 +0000 2020,0.0,0.0,1.0,0.0,88
488,nytimes,Europe morning briefing: Here's what you need to know to start your day https://t.co/5fzvKA2r3Z,Fri May 22 07:00:06 +0000 2020,0.0,0.0,1.0,0.0,89
489,nytimes,The British government agreed to scrap a policy that requires staff from overseas in the country’s National Health… https://t.co/Oa3ubhpd4G,Fri May 22 06:54:04 +0000 2020,0.2732,0.104,0.896,0.0,90
490,nytimes,Facebook said on Thursday that it would allow many employees to work from home permanently. But there’s a catch: Th… https://t.co/hmnkGiTbWk,Fri May 22 06:40:05 +0000 2020,0.1154,0.068,0.932,0.0,91
491,nytimes,"RT @BenWeiserNYT: ""The curfew has offered new moments of breathtaking beauty."" In Istanbul Under Lockdown by @carlottagall with photos by @…",Fri May 22 06:20:01 +0000 2020,0.7783,0.264,0.736,0.0,92
492,nytimes,"Since early December and as recently as last week, TikTok stars hailing from all around the U.S. have snatched up h… https://t.co/3s9pQWOFib",Fri May 22 06:00:09 +0000 2020,0.0,0.0,1.0,0.0,93
493,nytimes,RT @palafo: The Federal Bureau of Investigation said Thursday that it had opened an investigation into the fatal shooting of a black woman…,Fri May 22 05:45:02 +0000 2020,-0.5423,0.0,0.863,0.137,94
494,nytimes,An organization working to prevent pandemics lost its federal grant to work in China. A group of 77 Nobel laureates… https://t.co/JKNd18OdaR,Fri May 22 05:30:09 +0000 2020,0.0772,0.151,0.753,0.096,95
495,nytimes,Hong Kong stocks fell by more than 4% in early Friday trading after Chinese leaders announced their plans to tighte… https://t.co/o5X7gYFvvm,Fri May 22 05:00:06 +0000 2020,0.0,0.0,1.0,0.0,96
496,nytimes,"RT @stevenleemyers: ""Even as China acknowledged the cost of the pandemic, the government is determined to show it will not be politically c…",Fri May 22 04:50:04 +0000 2020,0.34,0.098,0.902,0.0,97
497,nytimes,Read updates in Chinese: 新冠病毒疫情最新消息 https://t.co/TLsWMGjCYE,Fri May 22 04:24:34 +0000 2020,0.0,0.0,1.0,0.0,98
498,nytimes,"—President Trump, visiting a hard-hit U.S. state, declined to wear a mask in public
—The pandemic hovers over China… https://t.co/wzuvwrNK4V",Fri May 22 04:24:08 +0000 2020,0.0,0.0,1.0,0.0,99
499,nytimes,A 32-year-old Long Island man was arrested and charged with murder on Thursday after the man fatally stabbed his fa… https://t.co/VXupb8X0Do,Fri May 22 04:10:04 +0000 2020,-0.9493,0.0,0.489,0.511,100
